"tax_id","parent_id","rank","tax_name","root","below_root","superkingdom","superphylum","phylum","subphylum","class","subclass","order","below_order","suborder","family","below_family","subfamily","tribe","genus","below_genus","subgenus","species_group","species_subgroup","species"
"2184","2183","genus","Methanococcus","1","131567","2157","","28890","","183939","","2182","","","2183","","","","2184","","","","",""
"2192","88404","genus","Methanocorpusculum","1","131567","2157","","28890","","224756","","2191","","","88404","","","","2192","","","","",""
"45989","2194","genus","Methanoculleus","1","131567","2157","","28890","","224756","","2191","","","2194","","","","45989","","","","",""
"81416","2194","genus","Methanofollis","1","131567","2157","","28890","","224756","","2191","","","2194","","","","81416","","","","",""
"2195","2194","genus","Methanogenium","1","131567","2157","","28890","","224756","","2191","","","2194","","","","2195","","","","",""
"2321","2206","genus","Methanohalobium","1","131567","2157","","28890","","224756","","94695","","","2206","","","","2321","","","","",""
"2175","2206","genus","Methanohalophilus","1","131567","2157","","28890","","224756","","94695","","","2206","","","","2175","","","","",""
"499551","1198451","genus","Methanolinea","1","131567","2157","","28890","","224756","","2191","","","1198451","","","","499551","","","","",""
"2220","2206","genus","Methanolobus","1","131567","2157","","28890","","224756","","94695","","","2206","","","","2220","","","","",""
"101191","2206","genus","Methanomethylovorans","1","131567","2157","","28890","","224756","","94695","","","2206","","","","101191","","","","",""
"2204","2194","genus","Methanomicrobium","1","131567","2157","","28890","","224756","","2191","","","2194","","","","2204","","","","",""
"2314","2194","genus","Methanoplanus","1","131567","2157","","28890","","224756","","2191","","","2194","","","","2314","","","","",""
"2319","183713","genus","Methanopyrus","1","131567","2157","","28890","","183988","","68985","","","183713","","","","2319","","","","",""
"395331","1198451","genus","Methanoregula","1","131567","2157","","28890","","224756","","2191","","","1198451","","","","395331","","","","",""
"2222","143067","genus","Methanosaeta","1","131567","2157","","28890","","224756","","94695","","","143067","","","","2222","","","","",""
"196136","2206","genus","Methanosalsum","1","131567","2157","","28890","","224756","","94695","","","2206","","","","196136","","","","",""
"2207","2206","genus","Methanosarcina","1","131567","2157","","28890","","224756","","94695","","","2206","","","","2207","","","","",""
"2316","2159","genus","Methanosphaera","1","131567","2157","","28890","","183925","","2158","","","2159","","","","2316","","","","",""
"475087","1198451","genus","Methanosphaerula","1","131567","2157","","28890","","224756","","2191","","","1198451","","","","475087","","","","",""
"2202","196137","genus","Methanospirillum","1","131567","2157","","28890","","224756","","2191","","","196137","","","","2202","","","","",""
"145260","2159","genus","Methanothermobacter","1","131567","2157","","28890","","183925","","2158","","","2159","","","","145260","","","","",""
"155862","2183","genus","Methanothermococcus","1","131567","2157","","28890","","183939","","2182","","","2183","","","","155862","","","","",""
"2179","2178","genus","Methanothermus","1","131567","2157","","28890","","183925","","2158","","","2178","","","","2179","","","","",""
"196119","196117","genus","Methanotorris","1","131567","2157","","28890","","183939","","2182","","","196117","","","","196119","","","","",""
"660063","660062","genus","Methermicoccus","1","131567","2157","","28890","","224756","","94695","","","660062","","","","660063","","","","",""
"404","32011","genus","Methylobacillus","1","131567","2","","1224","","28216","","206350","","","32011","","","","404","","","","",""
"429","403","genus","Methylobacter","1","131567","2","","1224","","1236","","135618","","","403","","","","429","","","","",""
"407","119045","genus","Methylobacterium","1","131567","2","","1224","","28211","","356","","","119045","","","","407","","","","",""
"73778","403","genus","Methylocaldum","1","131567","2","","1224","","1236","","135618","","","403","","","","73778","","","","",""
"184923","45404","genus","Methylocapsa","1","131567","2","","1224","","28211","","356","","","45404","","","","184923","","","","",""
"120652","45404","genus","Methylocella","1","131567","2","","1224","","28211","","356","","","45404","","","","120652","","","","",""
"413","403","genus","Methylococcus","1","131567","2","","1224","","1236","","135618","","","403","","","","413","","","","",""
"133","31993","genus","Methylocystis","1","131567","2","","1224","","28211","","356","","","31993","","","","133","","","","",""
"244364","403","genus","Methylohalobius","1","131567","2","","1224","","1236","","135618","","","403","","","","244364","","","","",""
"39773","403","genus","Methylomicrobium","1","131567","2","","1224","","1236","","135618","","","403","","","","39773","","","","",""
"416","403","genus","Methylomonas","1","131567","2","","1224","","1236","","135618","","","403","","","","416","","","","",""
"40222","135616","genus","Methylophaga","1","131567","2","","1224","","1236","","72273","","","135616","","","","40222","","","","",""
"16","32011","genus","Methylophilus","1","131567","2","","1224","","28216","","206350","","","32011","","","","16","","","","",""
"61653","31993","genus","Methylopila","1","131567","2","","1224","","28211","","356","","","31993","","","","61653","","","","",""
"61655","45401","genus","Methylorhabdus","1","131567","2","","1224","","28211","","356","","","45401","","","","61655","","","","",""
"160800","403","genus","Methylosarcina","1","131567","2","","1224","","1236","","135618","","","403","","","","160800","","","","",""
"425","31993","genus","Methylosinus","1","131567","2","","1224","","28211","","356","","","31993","","","","425","","","","",""
"392710","403","genus","Methylosoma","1","131567","2","","1224","","1236","","135618","","","403","","","","392710","","","","",""
"54115","403","genus","Methylosphaera","1","131567","2","","1224","","1236","","135618","","","403","","","","54115","","","","",""
"359407","32011","genus","Methylotenera","1","131567","2","","1224","","28216","","206350","","","32011","","","","359407","","","","",""
"317574","403","genus","Methylothermus","1","131567","2","","1224","","1236","","135618","","","403","","","","317574","","","","",""
"378210","75787","genus","Methyloversatilis","1","131567","2","","1224","","28216","","206389","","","75787","","","","378210","","","","",""
"1156568","45404","genus","Methylovirgula","1","131567","2","","1224","","28211","","356","","","45404","","","","1156568","","","","",""
"81682","32011","genus","Methylovorus","1","131567","2","","1224","","28216","","206350","","","32011","","","","81682","","","","",""
"762296","403","genus","Methylovulum","1","131567","2","","1224","","1236","","135618","","","403","","","","762296","","","","",""
"1006481","186817","genus","Microaerobacter","1","131567","2","","1239","","91061","","1385","","","186817","","","","1006481","","","","",""
"33882","85023","genus","Microbacterium","1","131567","2","","201174","","1760","85003","2037","","85006","85023","","","","33882","","","","",""
"2005","2004","genus","Microbispora","1","131567","2","","201174","","1760","85003","2037","","85012","2004","","","","2005","","","","",""
"48073","72275","genus","Microbulbifer","1","131567","2","","1224","","1236","","135622","","","72275","","","","48073","","","","",""
"337004","85023","genus","Microcella","1","131567","2","","201174","","1760","85003","2037","","85006","85023","","","","337004","","","","",""
"1269","1268","genus","Micrococcus","1","131567","2","","201174","","1760","85003","2037","","85006","1268","","","","1269","","","","",""
"29404","31957","genus","Microlunatus","1","131567","2","","201174","","1760","85003","2037","","85009","31957","","","","29404","","","","",""
"1873","28056","genus","Micromonospora","1","131567","2","","201174","","1760","85003","2037","","85008","28056","","","","1873","","","","",""
"116071","85015","genus","Micropruina","1","131567","2","","201174","","1760","85003","2037","","85009","85015","","","","116071","","","","",""
"1023","89373","genus","Microscilla","1","131567","2","68336","976","","768503","","768507","","","89373","","","","1023","","","","",""
"518733","85023","genus","Microterricola","1","131567","2","","201174","","1760","85003","2037","","85006","85023","","","","518733","","","","",""
"1995","2004","genus","Microtetraspora","1","131567","2","","201174","","1760","85003","2037","","85012","2004","","","","1995","","","","",""
"186650","119045","genus","Microvirga","1","131567","2","","1224","","28211","","356","","","119045","","","","186650","","","","",""
"57479","481","genus","Microvirgula","1","131567","2","","1224","","28216","","206351","","","481","","","","57479","","","","",""
"264147","85026","genus","Millisia","1","131567","2","","201174","","1760","85003","2037","","85007","85026","","","","264147","","","","",""
"947525","125316","genus","Miniimonas","1","131567","2","","201174","","1760","85003","2037","","85006","125316","","","","947525","","","","",""
"52225","31977","genus","Mitsuokella","1","131567","2","","1239","","909932","","909929","","","31977","","","","52225","","","","",""
"984996","85018","genus","Mobilicoccus","1","131567","2","","201174","","1760","85003","2037","","85006","85018","","","","984996","","","","",""
"2050","279916","genus","Mobiluncus","1","131567","2","","201174","","1760","85003","2037","","85005","2049","279916","","","2050","","","","",""
"88138","85030","genus","Modestobacter","1","131567","2","","201174","","1760","85003","2037","","85013","85030","","","","88138","","","","",""
"574347","28256","genus","Modicisalibacter","1","131567","2","","1224","","1236","","135619","","","28256","","","","574347","","","","",""
"86331","543314","genus","Mogibacterium","1","131567","2","","1239","","186801","","186802","538999","","543314","","","","86331","","","","",""
"44260","42857","genus","Moorella","1","131567","2","","1239","","186801","","68295","","","186814","42857","","","44260","","","","",""
"475","468","genus","Moraxella","1","131567","2","","1224","","1236","","72274","","","468","","","","475","","","","",""
"581","543","genus","Morganella","1","131567","2","","1224","","1236","","91347","","","543","","","","581","","","","",""
"58050","267891","genus","Moritella","1","131567","2","","1224","","1236","","135622","","","267891","","","","58050","","","","",""
"437755","186803","genus","Moryella","1","131567","2","","1239","","186801","","186802","","","186803","","","","437755","","","","",""
"423349","84566","genus","Mucilaginibacter","1","131567","2","68336","976","","117747","","200666","","","84566","","","","423349","","","","",""
"248038","191394","genus","Mucispirillum","1","131567","2","","200930","","68337","","191393","","","191394","","","","248038","","","","",""
"1161127","186804","genus","Murdochiella","1","131567","2","","1239","","186801","","186802","","","186804","","","","1161127","","","","",""
"111500","49546","genus","Muricauda","1","131567","2","68336","976","","117743","","200644","","","49546","","","","111500","","","","",""
"762641","49546","genus","Muriicola","1","131567","2","68336","976","","117743","","200644","","","49546","","","","762641","","","","",""
"1400055","83676","genus","Murinocardiopsis","1","131567","2","","201174","","1760","85003","2037","","85012","83676","","","","1400055","","","","",""
"253183","85017","genus","Myceligenerans","1","131567","2","","201174","","1760","85003","2037","","85006","85017","","","","253183","","","","",""
"76634","85023","genus","Mycetocola","1","131567","2","","201174","","1760","85003","2037","","85006","85023","","","","76634","","","","",""
"1763","1762","genus","Mycobacterium","1","131567","2","","201174","","1760","85003","2037","","85007","1762","","","","1763","","","","",""
"13159","118882","genus","Mycoplana","1","131567","2","","1224","","28211","","356","","","118882","","","","13159","","","","",""
"2093","2092","genus","Mycoplasma","1","131567","2","","544448","","31969","","2085","","","2092","","","","2093","","","","",""
"76831","49546","genus","Myroides","1","131567","2","68336","976","","117743","","200644","","","49546","","","","76831","","","","",""
"32","31","genus","Myxococcus","1","131567","2","","1224","68525","28221","","29","","80811","31","","","","32","","","","",""
"53460","85031","genus","Nakamurella","1","131567","2","","201174","","1760","85003","2037","","85013","85031","","","","53460","","","","",""
"53","224463","genus","Nannocystis","1","131567","2","","1224","68525","28221","","29","","224462","224463","","","","53","","","","",""
"375928","485255","genus","Natranaerobius","1","131567","2","","1239","","186801","","485256","","","485255","","","","375928","","","","",""
"63742","2236","genus","Natrialba","1","131567","2157","","28890","","183963","","2235","","","2236","","","","63742","","","","",""
"88723","2236","genus","Natrinema","1","131567","2157","","28890","","183963","","2235","","","2236","","","","88723","","","","",""
"52003","53434","genus","Natroniella","1","131567","2","","1239","","186801","","53433","","","53434","","","","52003","","","","",""
"89958","31979","genus","Natronincola","1","131567","2","","1239","","186801","","186802","","","31979","","","","89958","","","","",""
"926359","2236","genus","Natronoarchaeum","1","131567","2157","","28890","","183963","","2235","","","2236","","","","926359","","","","",""
"472977","186817","genus","Natronobacillus","1","131567","2","","1239","","91061","","1385","","","186817","","","","472977","","","","",""
"2256","2236","genus","Natronobacterium","1","131567","2157","","28890","","183963","","2235","","","2236","","","","2256","","","","",""
"414045","72276","genus","Natronocella","1","131567","2","","1224","","1236","","135613","","","72276","","","","414045","","","","",""
"29287","2236","genus","Natronococcus","1","131567","2157","","28890","","183963","","2235","","","2236","","","","29287","","","","",""
"253106","2236","genus","Natronolimnobius","1","131567","2157","","28890","","183963","","2235","","","2236","","","","253106","","","","",""
"63743","2236","genus","Natronomonas","1","131567","2157","","28890","","183963","","2235","","","2236","","","","63743","","","","",""
"134813","2236","genus","Natronorubrum","1","131567","2157","","28890","","183963","","2235","","","2236","","","","134813","","","","",""
"759413","485255","genus","Natronovirga","1","131567","2","","1239","","186801","","485256","","","485255","","","","759413","","","","",""
"481445","31989","genus","Nautella","1","131567","2","","1224","","28211","","204455","","","31989","","","","481445","","","","",""
"191291","224467","genus","Nautilia","1","131567","2","","1224","68525","29547","","235899","","","224467","","","","191291","","","","",""
"909928","31977","genus","Negativicoccus","1","131567","2","","1239","","909932","","909929","","","31977","","","","909928","","","","",""
"482","481","genus","Neisseria","1","131567","2","","1224","","28216","","206351","","","481","","","","482","","","","",""
"320496","433","genus","Neoasaia","1","131567","2","","1224","","28211","","204441","","","433","","","","320496","","","","",""
"112987","92713","genus","Neochlamydia","1","131567","2","51290","204428","","204429","","51291","","","92713","","","","112987","","","","",""
"1223423","433","genus","Neokomagataea","1","131567","2","","1224","","28211","","204441","","","433","","","","1223423","","","","",""
"33993","942","genus","Neorickettsia","1","131567","2","","1224","","28211","","766","","","942","","","","33993","","","","",""
"459520","135620","genus","Neptuniibacter","1","131567","2","","1224","","1236","","135619","","","135620","","","","459520","","","","",""
"75687","135620","genus","Neptunomonas","1","131567","2","","1224","","1236","","135619","","","135620","","","","75687","","","","",""
"282198","31989","genus","Nereida","1","131567","2","","1224","","28211","","204455","","","31989","","","","282198","","","","",""
"500577","31989","genus","Nesiotobacter","1","131567","2","","1224","","28211","","204455","","","31989","","","","500577","","","","",""
"57494","1268","genus","Nesterenkonia","1","131567","2","","201174","","1760","85003","2037","","85006","1268","","","","57494","","","","",""
"64001","568386","genus","Nevskia","1","131567","2","","1224","","1236","","135614","","","568386","","","","64001","","","","",""
"271159","712","genus","Nicoletella","1","131567","2","","1224","","1236","","135625","","","712","","","","271159","","","","",""
"390876","41295","genus","Nisaea","1","131567","2","","1224","","28211","","204441","","","41295","","","","390876","","","","",""
"245876","69277","genus","Nitratireductor","1","131567","2","","1224","","28211","","356","","","69277","","","","245876","","","","",""
"596499","596498","genus","Nitriliruptor","1","131567","2","","201174","","1760","908620","596497","","","596498","","","","596499","","","","",""
"267849","135620","genus","Nitrincola","1","131567","2","","1224","","1236","","135619","","","135620","","","","267849","","","","",""
"1187887","563798","genus","Nitritalea","1","131567","2","68336","976","","768503","","768507","","","563798","","","","1187887","","","","",""
"911","41294","genus","Nitrobacter","1","131567","2","","1224","","28211","","356","","","41294","","","","911","","","","",""
"35796","72276","genus","Nitrococcus","1","131567","2","","1224","","1236","","135613","","","72276","","","","35796","","","","",""
"1227","1046","genus","Nitrosococcus","1","131567","2","","1224","","1236","","135613","","","1046","","","","1227","","","","",""
"914","206379","genus","Nitrosomonas","1","131567","2","","1224","","28216","","32003","","","206379","","","","914","","","","",""
"35798","206379","genus","Nitrosospira","1","131567","2","","1224","","28216","","32003","","","206379","","","","35798","","","","",""
"1234","189779","genus","Nitrospira","1","131567","2","","40117","","203693","","189778","","","189779","","","","1234","","","","",""
"1817","85025","genus","Nocardia","1","131567","2","","201174","","1760","85003","2037","","85007","85025","","","","1817","","","","",""
"1839","85015","genus","Nocardioides","1","131567","2","","201174","","1760","85003","2037","","85009","85015","","","","1839","","","","",""
"2013","83676","genus","Nocardiopsis","1","131567","2","","201174","","1760","85003","2037","","85012","83676","","","","2013","","","","",""
"363408","49546","genus","Nonlabens","1","131567","2","68336","976","","117743","","200644","","","49546","","","","363408","","","","",""
"83681","2004","genus","Nonomuraea","1","131567","2","","201174","","1760","85003","2037","","85012","2004","","","","83681","","","","",""
"489909","90964","genus","Nosocomiicoccus","1","131567","2","","1239","","91061","","1385","","","90964","","","","489909","","","","",""
"660514","41295","genus","Novispirillum","1","131567","2","","1224","","28211","","204441","","","41295","","","","660514","","","","",""
"165696","41297","genus","Novosphingobium","1","131567","2","","1224","","28211","","204457","","","41297","","","","165696","","","","",""
"565005","84566","genus","Nubsella","1","131567","2","68336","976","","117747","","200666","","","84566","","","","565005","","","","",""
"82982","543","genus","Obesumbacterium","1","131567","2","","1224","","1236","","91347","","","543","","","","82982","","","","",""
"659693","41295","genus","Oceanibaculum","1","131567","2","","1224","","28211","","204441","","","41295","","","","659693","","","","",""
"225421","31989","genus","Oceanibulbus","1","131567","2","","1224","","28211","","204455","","","31989","","","","225421","","","","",""
"153232","69657","genus","Oceanicaulis","1","131567","2","","1224","","28211","","204455","","","69657","","","","153232","","","","",""
"252301","31989","genus","Oceanicola","1","131567","2","","1224","","28211","","204455","","","31989","","","","252301","","","","",""
"129577","84642","genus","Oceanimonas","1","131567","2","","1224","","1236","","135624","","","84642","","","","129577","","","","",""
"450803","135620","genus","Oceaniserpentilla","1","131567","2","","1224","","1236","","135619","","","135620","","","","450803","","","","",""
"225143","84642","genus","Oceanisphaera","1","131567","2","","1224","","1236","","135624","","","84642","","","","225143","","","","",""
"208447","188786","genus","Oceanithermus","1","131567","2","","1297","","188787","","68933","","","188786","","","","208447","","","","",""
"182709","186817","genus","Oceanobacillus","1","131567","2","","1239","","91061","","1385","","","186817","","","","182709","","","","",""
"196079","135620","genus","Oceanobacter","1","131567","2","","1224","","1236","","135619","","","135620","","","","196079","","","","",""
"965","135620","genus","Oceanospirillum","1","131567","2","","1224","","1236","","135619","","","135620","","","","965","","","","",""
"1255275","188709","genus","Oceanotoga","1","131567","2","","200918","","188708","","2419","","","188709","","","","1255275","","","","",""
"528","118882","genus","Ochrobactrum","1","131567","2","","1224","","28211","","356","","","118882","","","","528","","","","",""
"53945","31989","genus","Octadecabacter","1","131567","2","","1224","","28211","","204455","","","31989","","","","53945","","","","",""
"283168","171551","genus","Odoribacter","1","131567","2","68336","976","","200643","","171549","","","171551","","","","283168","","","","",""
"46254","81850","genus","Oenococcus","1","131567","2","","1239","","91061","","186826","","","81850","","","","46254","","","","",""
"162491","85016","genus","Oerskovia","1","131567","2","","201174","","1760","85003","2037","","85006","85016","","","","162491","","","","",""
"196084","85023","genus","Okibacterium","1","131567","2","","201174","","1760","85003","2037","","85006","85023","","","","196084","","","","",""
"759360","135620","genus","Oleibacter","1","131567","2","","1224","","1236","","135619","","","135620","","","","759360","","","","",""
"141450","191033","genus","Oleiphilus","1","131567","2","","1224","","1236","","135619","","","191033","","","","141450","","","","",""
"188907","135620","genus","Oleispira","1","131567","2","","1224","","1236","","135619","","","135620","","","","188907","","","","",""
"90243","506","genus","Oligella","1","131567","2","","1224","","28216","","80840","","","506","","","","90243","","","","",""
"40136","41294","genus","Oligotropha","1","131567","2","","1224","","28211","","356","","","41294","","","","40136","","","","",""
"376469","84566","genus","Olivibacter","1","131567","2","68336","976","","117747","","200666","","","84566","","","","376469","","","","",""
"336276","49546","genus","Olleya","1","131567","2","68336","976","","117743","","200644","","","49546","","","","336276","","","","",""
"133925","84107","genus","Olsenella","1","131567","2","","201174","","1760","84998","84999","","255727","84107","","","","133925","","","","",""
"46468","53434","genus","Orenia","1","131567","2","","1239","","186801","","53433","","","53434","","","","46468","","","","",""
"265975","186803","genus","Oribacterium","1","131567","2","","1239","","186801","","186802","","","186803","","","","265975","","","","",""
"69474","33988","genus","Orientia","1","131567","2","","1224","","28211","","766","","","775","","","33988","69474","","","","",""
"484508","186817","genus","Ornithinibacillus","1","131567","2","","1239","","91061","","1385","","","186817","","","","484508","","","","",""
"82345","85021","genus","Ornithinicoccus","1","131567","2","","201174","","1760","85003","2037","","85006","85021","","","","82345","","","","",""
"125287","85021","genus","Ornithinimicrobium","1","131567","2","","201174","","1760","85003","2037","","85006","85021","","","","125287","","","","",""
"28250","49546","genus","Ornithobacterium","1","131567","2","68336","976","","117743","","200644","","","49546","","","","28250","","","","",""
"344063","85021","genus","Oryzihumus","1","131567","2","","201174","","1760","85003","2037","","85006","85021","","","","344063","","","","",""
"459786","216572","genus","Oscillibacter","1","131567","2","","1239","","186801","","186802","","","216572","","","","459786","","","","",""
"219181","80864","genus","Ottowia","1","131567","2","","1224","","28216","","80840","","","80864","","","","219181","","","","",""
"267986","246874","genus","Owenweeksia","1","131567","2","68336","976","","117743","","200644","","","246874","","","","267986","","","","",""
"223927","75682","genus","Oxalicibacterium","1","131567","2","","1224","","28216","","80840","","","75682","","","","223927","","","","",""
"846","75682","genus","Oxalobacter","1","131567","2","","1224","","28216","","80840","","","75682","","","","846","","","","",""
"44262","85151","genus","Oxalophagus","1","131567","2","","1239","","91061","","1385","","","186822","85151","","","44262","","","","",""
"44261","31979","genus","Oxobacter","1","131567","2","","1239","","186801","","186802","","","31979","","","","44261","","","","",""
"1042323","31989","genus","Pacificibacter","1","131567","2","","1224","","28211","","204455","","","31989","","","","1042323","","","","",""
"1100891","506","genus","Paenalcaligenes","1","131567","2","","1224","","28216","","80840","","","506","","","","1100891","","","","",""
"44249","186822","genus","Paenibacillus","1","131567","2","","1239","","91061","","1385","","","186822","","","","44249","","","","",""
"651660","186818","genus","Paenisporosarcina","1","131567","2","","1239","","91061","","1385","","","186818","","","","651660","","","","",""
"83867","2259","genus","Palaeococcus","1","131567","2157","","28890","","183968","","2258","","","2259","","","","83867","","","","",""
"315422","31989","genus","Palleronia","1","131567","2","","1224","","28211","","204455","","","31989","","","","315422","","","","",""
"346096","171551","genus","Paludibacter","1","131567","2","68336","976","","200643","","171549","","","171551","","","","346096","","","","",""
"400060","481","genus","Paludibacterium","1","131567","2","","1224","","28216","","206351","","","481","","","","400060","","","","",""
"93217","119060","genus","Pandoraea","1","131567","2","","1224","","28216","","80840","","","119060","","","","93217","","","","",""
"227873","31989","genus","Pannonibacter","1","131567","2","","1224","","28211","","204455","","","31989","","","","227873","","","","",""
"53335","543","genus","Pantoea","1","131567","2","","1224","","1236","","91347","","","543","","","","53335","","","","",""
"100175","541000","genus","Papillibacter","1","131567","2","","1239","","186801","","186802","","","541000","","","","100175","","","","",""
"375288","171551","genus","Parabacteroides","1","131567","2","68336","976","","200643","","171549","","","171551","","","","375288","","","","",""
"83551","92713","genus","Parachlamydia","1","131567","2","51290","204428","","204429","","51291","","","92713","","","","83551","","","","",""
"265","31989","genus","Paracoccus","1","131567","2","","1224","","28211","","204455","","","31989","","","","265","","","","",""
"77674","433","genus","Paracraurococcus","1","131567","2","","1224","","28211","","204441","","","433","","","","77674","","","","",""
"651554","84107","genus","Paraeggerthella","1","131567","2","","201174","","1760","84998","84999","","255727","84107","","","","651554","","","","",""
"375673","267892","genus","Paraferrimonas","1","131567","2","","1224","","1236","","135622","","","267892","","","","375673","","","","",""
"119420","33958","genus","Paralactobacillus","1","131567","2","","1239","","91061","","186826","","","33958","","","","119420","","","","",""
"200903","186817","genus","Paraliobacillus","1","131567","2","","1239","","91061","","1385","","","186817","","","","200903","","","","",""
"543732","267891","genus","Paramoritella","1","131567","2","","1224","","1236","","135622","","","267891","","","","543732","","","","",""
"416949","84566","genus","Parapedobacter","1","131567","2","68336","976","","117747","","200666","","","84566","","","","416949","","","","",""
"577309","171552","genus","Paraprevotella","1","131567","2","68336","976","","200643","","171549","","","171552","","","","577309","","","","",""
"1403714","506","genus","Parapusillimonas","1","131567","2","","1224","","28216","","80840","","","506","","","","1403714","","","","",""
"196082","31953","genus","Parascardovia","1","131567","2","","201174","","1760","85003","85004","","","31953","","","","196082","","","","",""
"115543","186803","genus","Parasporobacterium","1","131567","2","","1239","","186801","","186802","","","186803","","","","115543","","","","",""
"577310","995019","genus","Parasutterella","1","131567","2","","1224","","28216","","80840","","","995019","","","","577310","","","","",""
"256616","119043","genus","Parvibaculum","1","131567","2","","1224","","28211","","356","","","119043","","","","256616","","","","",""
"543311","543310","genus","Parvimonas","1","131567","2","","1239","","186801","","186802","538999","","543310","","","","543311","","","","",""
"208215","255474","genus","Parvularcula","1","131567","2","","1224","","28211","","255473","","","255474","","","","208215","","","","",""
"745","712","genus","Pasteurella","1","131567","2","","1224","","1236","","135625","","","712","","","","745","","","","",""
"361607","361606","genus","Patulibacter","1","131567","2","","201174","","1760","84995","588673","","","361606","","","","361607","","","","",""
"157932","119060","genus","Paucimonas","1","131567","2","","1224","","28216","","80840","","","119060","","","","157932","","","","",""
"351094","186817","genus","Paucisalibacillus","1","131567","2","","1239","","91061","","1385","","","186817","","","","351094","","","","",""
"864","31977","genus","Pectinatus","1","131567","2","","1239","","909932","","909929","","","31977","","","","864","","","","",""
"122277","543","genus","Pectobacterium","1","131567","2","","1224","","1236","","91347","","","543","","","","122277","","","","",""
"1253","33958","genus","Pediococcus","1","131567","2","","1239","","91061","","186826","","","33958","","","","1253","","","","",""
"84567","84566","genus","Pedobacter","1","131567","2","68336","976","","117747","","200666","","","84566","","","","84567","","","","",""
"47494","45401","genus","Pedomicrobium","1","131567","2","","1224","","28211","","356","","","45401","","","","47494","","","","",""
"360528","31989","genus","Pelagibaca","1","131567","2","","1224","","28211","","204455","","","31989","","","","360528","","","","",""
"643951","41295","genus","Pelagibius","1","131567","2","","1224","","28211","","204441","","","41295","","","","643951","","","","",""
"455433","415002","genus","Pelagicoccus","1","131567","2","51290","74201","","414999","","415001","","","415002","","","","455433","","","","",""
"765413","31989","genus","Pelagicola","1","131567","2","","1224","","28211","","204455","","","31989","","","","765413","","","","",""
"106146","506","genus","Pelistega","1","131567","2","","1224","","28216","","80840","","","506","","","","106146","","","","",""
"18","213423","genus","Pelobacter","1","131567","2","","1224","68525","28221","","69541","","","213423","","","","18","","","","",""
"1099","274493","genus","Pelodictyon","1","131567","2","68336","1090","","191410","","191411","","","191412","274493","","","1099","","","","",""
"335058","80864","genus","Pelomonas","1","131567","2","","1224","","28216","","80840","","","80864","","","","335058","","","","",""
"365348","31977","genus","Pelosinus","1","131567","2","","1239","","909932","","909929","","","31977","","","","365348","","","","",""
"109324","68298","genus","Pelospora","1","131567","2","","1239","","186801","","186802","","","68298","","","","109324","","","","",""
"191373","186807","genus","Pelotomaculum","1","131567","2","","1239","","186801","","186802","","","186807","","","","191373","","","","",""
"2740","186807","genus","Peptococcus","1","131567","2","","1239","","186801","","186802","","","186807","","","","2740","","","","",""
"162289","543310","genus","Peptoniphilus","1","131567","2","","1239","","186801","","186802","538999","","543310","","","","162289","","","","",""
"1257","186804","genus","Peptostreptococcus","1","131567","2","","1239","","186801","","186802","","","186804","","","","1257","","","","",""
"263370","263369","genus","Peredibacter","1","131567","2","","1224","68525","28221","","213481","","","263369","","","","263370","","","","",""
"442432","200667","genus","Perexilibacter","1","131567","2","68336","976","","768503","","768507","","","200667","","","","442432","","","","",""
"661182","468","genus","Perlucidibaca","1","131567","2","","1224","","1236","","72274","","","468","","","","661182","","","","",""
"182899","224027","genus","Persephonella","1","131567","2","","200783","","187857","","32069","","","224027","","","","182899","","","","",""
"518754","203557","genus","Persicirhabdus","1","131567","2","51290","74201","","203494","","48461","","","203557","","","","518754","","","","",""
"442431","89373","genus","Persicitalea","1","131567","2","68336","976","","768503","","768507","","","89373","","","","442431","","","","",""
"59740","200667","genus","Persicobacter","1","131567","2","68336","976","","768503","","768507","","","200667","","","","59740","","","","",""
"307628","171551","genus","Petrimonas","1","131567","2","68336","976","","200643","","171549","","","171551","","","","307628","","","","",""
"224435","75787","genus","Petrobacter","1","131567","2","","1224","","28216","","206389","","","75787","","","","224435","","","","",""
"28236","188709","genus","Petrotoga","1","131567","2","","200918","","188708","","2419","","","188709","","","","28236","","","","",""
"302485","31989","genus","Phaeobacter","1","131567","2","","1224","","28211","","204455","","","31989","","","","302485","","","","",""
"1330022","1046","genus","Phaeochromatium","1","131567","2","","1224","","1236","","135613","","","1046","","","","1330022","","","","",""
"85265","41295","genus","Phaeospirillum","1","131567","2","","1224","","28211","","204441","","","41295","","","","85265","","","","",""
"1220599","41295","genus","Phaeovibrio","1","131567","2","","1224","","28211","","204441","","","41295","","","","1220599","","","","",""
"33024","909930","genus","Phascolarctobacterium","1","131567","2","","1239","","909932","","909929","","","909930","","","","33024","","","","",""
"651810","651809","genus","Phaselicystis","1","131567","2","","1224","68525","28221","","29","","80812","651809","","","","651810","","","","",""
"20","76892","genus","Phenylobacterium","1","131567","2","","1224","","28211","","204458","","","76892","","","","20","","","","",""
"146805","712","genus","Phocoenobacter","1","131567","2","","1224","","1236","","135625","","","712","","","","146805","","","","",""
"657","641","genus","Photobacterium","1","131567","2","","1224","","1236","","135623","","","641","","","","657","","","","",""
"29487","543","genus","Photorhabdus","1","131567","2","","1224","","1236","","91347","","","543","","","","29487","","","","",""
